更新日期,#genre#
湖北卫视,http://111.48.34.138/000000001000PLTV/88888888/224/3221230509/1.m3u8$IPV4•线路16
湖北卫视,http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226689/.m3u8$IPV4•线路17
湖北卫视,http://hbgslbserv.taipan.jda.bcs.ottcn.com:6060/030000001001/HD-2500k-1080P-hubeistv/1.m3u8?channel-id=ystenlive&Contentid=HD-2500k-1080P-hubeistv&livemode=1$IPV4•线路18
湖北卫视,http://ott.mobaibox.com/PLTV/-/224/3221227377/index.m3u8$IPV4•线路19
湖北卫视,http://ott.mobaibox.com/PLTV/-/224/3221227211/index.m3u8$IPV4•线路20
湖北卫视,http://ott.mobaibox.com/PLTV/-/224/3221227565/index.m3u8$IPV4•线路21
湖北卫视,http://ott.mobaibox.com/PLTV/-/224/3221227665/index.m3u8$IPV4•线路22
湖北卫视,http://ott.mobaibox.com/PLTV/-/224/3221227703/index.m3u8$IPV4•线路23
湖北卫视,http://ott.mobaibox.com/PLTV/-/224/3221228159/index.m3u8$IPV4•线路24
湖北卫视,http://ott.mobaibox.com/PLTV/-/224/3221227495/index.m3u8$IPV4•线路25
湖北卫视,http://ott.mobaibox.com/PLTV/-/224/3221227479/index.m3u8$IPV4•线路26
湖北卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226579/1.m3u8$IPV4•线路27
湖北卫视,http://219.150.217.47:6610/PLTV1/1280/index.m3u8?icpid=dxrm1$IPV4•线路28
湖北卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000008000000047447/main.m3u8?channel-id=ystenlive&Contentid=1000000000008000000047447&livemode=1&stbId=4$IPV4•线路29
湖北卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000325/index.m3u8$IPV4•线路30
湖北卫视,http://39.134.18.196/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226194/index.m3u8$IPV4•线路31
湖北卫视,http://39.134.18.196/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226206/1.m3u8$IPV4•线路32
湖北卫视,http://39.134.65.106/PLTV/88888888/224/3221225975/1.m3u8$IPV4•线路33
湖北卫视,http://39.134.65.106/PLTV/88888888/224/3221225569/1.m3u8$IPV4•线路34
湖北卫视,http://39.134.65.106/PLTV/88888888/224/3221226015/1.m3u8$IPV4•线路35
湖北卫视,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225708/1/index.m3u8?fmt=ts2hls$IPV4•线路36
湖北卫视,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226044/1/index.m3u8?fmt=ts2hls$IPV4•线路37
湖北卫视,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225708/10000100000000060000000000146056_0.smil/index.m3u8$IPV4•线路38
湖北卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228357/42329887.smil/index.m3u8?fmt=ts2hls$IPV4•线路39
湖北卫视,https://smart.946985.filegear-sg.me/smart.php?id=hubei$IPV4•线路40
湖北卫视,http://iptv.huuc.edu.cn/hls/hbhd.m3u8$IPV4•线路41
湖北卫视,http://www.wmviv.com/iptv/bc2t.php?id=hubws$IPV4•线路42
湖北卫视,http://101.35.240.114:88/live.php?id=湖北卫视$IPV4•线路43
湖北卫视,http://23.237.228.134/live6/hubei.m3u8$IPV4•线路44
湖北卫视,http://t.061899.xyz/tl/tl.php?id=hubws$IPV4•线路45
湖北卫视,http://38.75.136.137:98/gslb/dsdqpub/hbwshd.m3u8?auth=testpub$IPV4•线路46
湖北卫视,http://go.bkpcp.top/mg/hubws$IPV4•线路47
湖北卫视,http://119.91.7.169:2026/ysws.php?id=湖北卫视$IPV4•线路48
湖北卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226713/1.m3u8$IPV4•线路49
湖北卫视,http://113.101.244.11:10000/rtp/239.77.0.128:5146$IPV4•线路50
湖北卫视,http://113.101.244.11:10000/rtp/239.77.0.95:5146$IPV4•线路51
湖北卫视,http://113.101.244.11:10000/rtp/239.77.1.174:5146$IPV4•线路52
湖北卫视,http://113.101.244.11:10000/rtp/239.77.1.93:5146$IPV4•线路53
湖北卫视,http://113.102.83.97:4022/rtp/239.77.0.128:5146$IPV4•线路54
湖北卫视,http://113.102.83.97:4022/rtp/239.77.0.95:5146$IPV4•线路55
湖北卫视,http://113.102.83.97:4022/rtp/239.77.1.174:5146$IPV4•线路56
湖北卫视,http://113.102.83.97:4022/rtp/239.77.1.93:5146$IPV4•线路57
湖北卫视,http://117.69.43.137:4022/rtp/238.1.78.168:7216$IPV4•线路58
湖北卫视,http://171.213.234.216:8089/rtp/239.93.0.250:5140$IPV4•线路59
湖北卫视,http://183.160.35.31:4022/rtp/238.1.78.168:7216$IPV4•线路60
湖北卫视,http://116.115.6.103:1234/947472496?token=R/mg&auth=$IPV4•线路61
湖北卫视,http://58.57.40.22:9901/tsfile/live/1038_1.m3u8$IPV4•线路62
湖北卫视,http://120.76.248.139/live/bfgd/4200000102.m3u8$IPV4•线路63
湖北卫视,http://182.150.23.74:808/hls/28/index.m3u8$IPV4•线路64
湖北卫视,http://61.136.172.236:9901/tsfile/live/0132_1.m3u8$IPV4•线路65
湖北卫视,http://219.157.60.114:7001/rtp/225.1.4.89:1118$IPV4•线路66
湖北卫视,http://112.27.235.94:8000/hls/41/index.m3u8$IPV4•线路67
湖北卫视,https://zby.130519.xyz/PLTV/11/224/3221225729/index.m3u8$IPV4•线路68
湖北卫视,http://124.116.183.146:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路69
湖北卫视,http://sh.lnott.top:880/dx42.m3u8$IPV4•线路70
湖北卫视,http://183.57.249.188:8183/tsfile/live/0132_1.m3u8$IPV4•线路71
湖北卫视,http://218.206.221.78:90/hls/37/index.m3u8$IPV4•线路72
湖北卫视,https://smt.858.qzz.io/Smart.php?id=hubei$IPV4•线路73
湖北卫视,http://120.202.94.181:9446/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路74
湖北卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/hubws.flv$IPV4•线路75
湖北卫视,http://php.cqshushu.ggff.net/jzb.php?id=hbws&公众号【医工学习日志】$IPV4•线路76
湖北卫视,http://111.43.126.240:9003/hls/54/index.m3u8$IPV4•线路77
江西卫视,https://xmlive.zeabur.app/yw/whyd?id=jxws$IPV4•线路1
江西卫视,http://36.136.38.87:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路2
江西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jxws$IPV4•线路3
江西卫视,http://go.bkpcp.top/mg/jxws$IPV4•线路4
江西卫视,http://m.061899.xyz/mg/jxws$IPV4•线路5
江西卫视,http://116.77.239.26:44300/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
江西卫视,http://111.221.137.152:44330/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路7
江西卫视,http://111.29.9.33:6610/000000001000/1000000001000013731/index.m3u8?channel-id=bestzb&Contentid=1000000001000013731&livemode=1&stbId=3$IPV4•线路8
江西卫视,http://112.89.65.22:80/PLTV/88888973/224/3221226626/10000100000000060000000001621396_0.smil/01.m3u8?fmt=ts2hls,124,01.m3u8,0,7324,0,0&accountinfo=DFCRdMxijF4zrGtLIr5cFqbfS82Ez9PXCN%2Bgik%2BloU%2FpQANH5JgCEW4yFOvWWcHfgo4dffONV39hM7OmkB%2BynH4B3UIEEPyRkVd1yj5rnKce%2Bft%2BHhPXUl0CzgOQeSrk%3A20230825091055%2C9076950053888%2C220.198.104.115%2C20230825091055%2C10000100000000050000000001759725%2C9B94DE4B7BF376A597BFFDBB48635CBC%2C-1%2C1%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2$IPV4•线路9
江西卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226788/index.m3u8$IPV4•线路10
江西卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227598/index.m3u8$IPV4•线路11
江西卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227619/index.m3u8$IPV4•线路12
江西卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227475/index.m3u8$IPV4•线路13
江西卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226142/index.m3u8$IPV4•线路14
江西卫视,http://111.48.34.138/000000001000PLTV/88888888/224/3221229752/1.m3u8$IPV4•线路15
江西卫视,http://111.48.34.138/000000001000PLTV/88888888/224/3221230519/1.m3u8$IPV4•线路16
江西卫视,http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226702/.m3u8$IPV4•线路17
江西卫视,http://hbgslbserv.taipan.jda.bcs.ottcn.com:6060/030000001001/HD-2500k-1080P-jiangxistv/1.m3u8?channel-id=ystenlive&Contentid=HD-2500k-1080P-jiangxistv&livemode=1$IPV4•线路18
江西卫视,http://ott.mobaibox.com/PLTV/-/224/3221225798/index.m3u8$IPV4•线路19
江西卫视,http://ott.mobaibox.com/PLTV/-/224/3221225536/index.m3u8$IPV4•线路20
江西卫视,http://ott.mobaibox.com/PLTV/-/224/3221227738/index.m3u8$IPV4•线路21
江西卫视,http://ott.mobaibox.com/PLTV/-/224/3221228109/index.m3u8$IPV4•线路22
江西卫视,http://ott.mobaibox.com/PLTV/-/224/3221228749/index.m3u8$IPV4•线路23
江西卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226594/1.m3u8$IPV4•线路24
江西卫视,http://219.150.217.47:6610/PLTV1/1200/index.m3u8?icpid=dxrm1$IPV4•线路25
江西卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000000000000020000000000182287/main.m3u8?channel-id=ystenlive&Contentid=0000000020000000000182287&livemode=1&stbId=4$IPV4•线路26
江西卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000335/index.m3u8$IPV4•线路27
江西卫视,http://39.134.65.106/PLTV/88888888/224/3221225935/1.m3u8$IPV4•线路28
江西卫视,http://39.134.65.106/PLTV/88888888/224/3221225995/1.m3u8$IPV4•线路29
江西卫视,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225710/1/index.m3u8?fmt=ts2hls$IPV4•线路30
江西卫视,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226063/1/index.m3u8?fmt=ts2hls$IPV4•线路31
江西卫视,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225710/10000100000000060000000000146050_0.smil/index.m3u8$IPV4•线路32
江西卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228293/42329843.smil/index.m3u8?fmt=ts2hls$IPV4•线路33
江西卫视,http://iptv.huuc.edu.cn/hls/jxhd.m3u8$IPV4•线路34
江西卫视,http://www.wmviv.com/iptv/bc2t.php?id=jxws$IPV4•线路35
江西卫视,http://101.35.240.114:88/live.php?id=江西卫视$IPV4•线路36
江西卫视,http://58.57.40.22:9901/tsfile/live/1043_1.m3u8$IPV4•线路37
江西卫视,http://t.061899.xyz/tl/tl.php?id=jxws$IPV4•线路38
江西卫视,http://38.75.136.137:98/gslb/dsdqpub/jxwshd.m3u8?auth=testpub$IPV4•线路39
江西卫视,http://go.bkpcp.top/mg/jxws$IPV4•线路40
江西卫视,http://119.91.7.169:2026/ysws.php?id=江西卫视$IPV4•线路41
江西卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226682/1.m3u8$IPV4•线路42
江西卫视,http://113.101.244.11:10000/rtp/239.77.0.149:5146$IPV4•线路43
江西卫视,http://113.101.244.11:10000/rtp/239.77.1.219:5146$IPV4•线路44
江西卫视,http://113.102.83.97:4022/rtp/239.77.0.149:5146$IPV4•线路45
江西卫视,http://113.102.83.97:4022/rtp/239.77.1.219:5146$IPV4•线路46
江西卫视,http://117.69.43.137:4022/rtp/238.1.78.26:6136$IPV4•线路47
江西卫视,http://171.213.234.216:8089/rtp/239.93.0.134:5140$IPV4•线路48
江西卫视,http://183.160.35.31:4022/rtp/238.1.78.26:6136$IPV4•线路49
江西卫视,http://116.115.6.103:1234/783847495?token=R/mg&auth=$IPV4•线路50
江西卫视,http://36.32.174.67:60080/newlive/live/hls/22/live.m3u8$IPV4•线路51
江西卫视,http://120.76.248.139/live/bfgd/4200000098.m3u8$IPV4•线路52
江西卫视,http://36.32.174.67:60080/newlive/live/hls/31/live.m3u8$IPV4•线路53
江西卫视,http://182.150.23.74:808/hls/30/index.m3u8$IPV4•线路54
江西卫视,http://219.157.60.114:7001/rtp/225.1.4.139:1305$IPV4•线路55
江西卫视,http://112.27.235.94:8000/hls/44/index.m3u8$IPV4•线路56
江西卫视,https://zby.130519.xyz/PLTV/11/224/3221225740/index.m3u8$IPV4•线路57
江西卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvNDQvaW5kZXgubTN1OA==$IPV4•线路58
江西卫视,http://124.116.183.146:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路59
江西卫视,http://sh.lnott.top:880/dx43.m3u8$IPV4•线路60
江西卫视,http://183.57.249.188:8183/tsfile/live/0138_1.m3u8$IPV4•线路61
江西卫视,http://218.206.221.78:90/hls/33/index.m3u8$IPV4•线路62
江西卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/jxws.flv$IPV4•线路63
江西卫视,http://php.cqshushu.ggff.net/jzb.php?id=jxws&公众号【医工学习日志】$IPV4•线路64
江西卫视,http://111.43.126.240:9003/hls/49/index.m3u8$IPV4•线路65
江西卫视,http://58.144.154.93/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv1.m3u8$IPV4•线路66
吉林卫视,https://xmlive.zeabur.app/yw/whyd?id=jlws$IPV4•线路1
吉林卫视,http://36.136.38.87:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路2
吉林卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jlws$IPV4•线路3
吉林卫视,http://m.061899.xyz/mg/jlws$IPV4•线路4
吉林卫视,http://116.77.239.26:44300/tsfile/live/0113_2.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路5
吉林卫视,http://111.221.137.152:44330/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
吉林卫视,http://111.29.9.33:6610/000000001000/5000000011000031117/index.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3$IPV4•线路7
吉林卫视,http://112.89.109.23:80/PLTV/88888973/224/3221226623/10000100000000060000000001621397_0.smil/01.m3u8?fmt=ts2hls,584,01.m3u8,0,7325,0,0&accountinfo=DFCRdMxijF4zrGtLIr5cFqbfS82Ez9PXCN%2Bgik%2BloU%2FpQANH5JgCEW4yFOvWWcHfgo4dffONV39hM7OmkB%2BynH4B3UIEEPyRkVd1yj5rnKc9ZFwHCh3jRH6FGIj6K8lK%3A20230825091055%2C9076950053888%2C220.198.104.115%2C20230825091055%2C10000100000000050000000001759726%2C9B94DE4B7BF376A597BFFDBB48635CBC%2C-1%2C1%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2$IPV4•线路8
吉林卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227488/index.m3u8$IPV4•线路9
吉林卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227512/index.m3u8$IPV4•线路10
吉林卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227163/index.m3u8$IPV4•线路11
吉林卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227310/index.m3u8$IPV4•线路12
吉林卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226159/index.m3u8$IPV4•线路13
吉林卫视,http://111.48.34.138/000000001000PLTV/88888888/224/3221230361/1.m3u8$IPV4•线路14
吉林卫视,http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226574/.m3u8$IPV4•线路15
吉林卫视,http://hbgslbserv.taipan.jda.bcs.ottcn.com:6060/030000001001/jilinstv/1.m3u8?channel-id=ystenlive&Contentid=jilinstv&livemode=1$IPV4•线路16
吉林卫视,http://ott.mobaibox.com/PLTV/-/224/3221225883/index.m3u8$IPV4•线路17
吉林卫视,http://ott.mobaibox.com/PLTV/-/224/3221228028/index.m3u8$IPV4•线路18
吉林卫视,http://ott.mobaibox.com/PLTV/-/224/3221228130/index.m3u8$IPV4•线路19
吉林卫视,http://ott.mobaibox.com/PLTV/-/224/3221228631/index.m3u8$IPV4•线路20
吉林卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226684/1.m3u8$IPV4•线路21
吉林卫视,http://219.150.217.47:6610/PLTV1/1360/index.m3u8?icpid=dxrm1$IPV4•线路22
吉林卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000057000000208223/main.m3u8?channel-id=ystenlive&Contentid=1000000000057000000208223&livemode=1&stbId=4$IPV4•线路23
吉林卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000363/index.m3u8$IPV4•线路24
吉林卫视,http://39.134.65.106/PLTV/88888888/224/3221225981/1.m3u8$IPV4•线路25
吉林卫视,http://39.134.65.106/PLTV/88888888/224/3221226013/1.m3u8$IPV4•线路26
吉林卫视,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225753/1/index.m3u8?fmt=ts2hls$IPV4•线路27
吉林卫视,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226078/1/index.m3u8?fmt=ts2hls$IPV4•线路28
吉林卫视,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225753/10000100000000060000000000146053_0.smil/index.m3u8$IPV4•线路29
吉林卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221231289/235855024.smil/index.m3u8?fmt=ts2hls$IPV4•线路30
吉林卫视,http://stream4.jlntv.cn:80/jlwshd/playlist.m3u8$IPV4•线路31
吉林卫视,http://www.wmviv.com/iptv/bc2t.php?id=jlws$IPV4•线路32
吉林卫视,http://148.135.93.213/live.php?id=吉林卫视$IPV4•线路33
吉林卫视,http://58.57.40.22:9901/tsfile/live/1050_1.m3u8$IPV4•线路34
吉林卫视,http://t.061899.xyz/tl/tl.php?id=jlws$IPV4•线路35
吉林卫视,http://38.75.136.137:98/gslb/dsdqpub/jlwshd.m3u8?auth=testpub$IPV4•线路36
吉林卫视,http://go.bkpcp.top/mg/jlws$IPV4•线路37
吉林卫视,http://119.91.7.169:2026/ysws.php?id=吉林卫视$IPV4•线路38
吉林卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226671/1.m3u8$IPV4•线路39
吉林卫视,http://113.101.244.11:10000/rtp/239.77.0.150:5146$IPV4•线路40
吉林卫视,http://113.101.244.11:10000/rtp/239.77.1.111:5146$IPV4•线路41
吉林卫视,http://113.102.83.97:4022/rtp/239.77.0.150:5146$IPV4•线路42
吉林卫视,http://113.102.83.97:4022/rtp/239.77.1.111:5146$IPV4•线路43
吉林卫视,http://117.69.43.137:4022/rtp/238.1.79.48:4496$IPV4•线路44
吉林卫视,http://171.213.234.216:8089/rtp/239.93.0.248:514040$IPV4•线路45
吉林卫视,http://183.160.35.31:4022/rtp/238.1.79.48:4496$IPV4•线路46
吉林卫视,https://hlsbkmgsplive.miguvideo.com/envivo_v/2018/SD/jilin/1000/01.m3u8?&HlsSubType=&encrypt=$IPV4•线路47
吉林卫视,http://116.115.6.103:1234/947472500?token=R/mg&auth=$IPV4•线路48
吉林卫视,http://111.61.236.247:9081/hls/45/index.m3u8$IPV4•线路49
吉林卫视,http://cssbyd.imwork.net:8082/hls/41/index.m3u8$IPV4•线路50
吉林卫视,http://183.11.239.36:808/hls/10/index.m3u8$IPV4•线路51
吉林卫视,http://120.76.248.139/live/bfgd/4200000097.m3u8$IPV4•线路52
吉林卫视,http://219.157.60.114:7001/rtp/225.1.4.174:1309$IPV4•线路53
吉林卫视,https://zby.130519.xyz/PLTV/11/224/3221226149/index.m3u8$IPV4•线路54
吉林卫视,http://api.kkitv.itv888.cn:8080/hls/b6dl8yuvu/index.m3u8$IPV4•线路55
吉林卫视,http://124.116.183.146:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路56
吉林卫视,http://sh.lnott.top:880/dx37.m3u8$IPV4•线路57
吉林卫视,http://218.206.221.78:90/hls/41/index.m3u8$IPV4•线路58
吉林卫视,https://lsfb.avap.jilintv.cn/zqvk7vpj/channel/0533b55e42354f4f802bdec78e26b571/1.m3u8$IPV4•线路59
吉林卫视,http://tvbox6.icu/tv/jlntv.php?id=jlws$IPV4•线路60
吉林卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/jlws.flv$IPV4•线路61
吉林卫视,http://php.cqshushu.ggff.net/jzb.php?id=jlws&公众号【医工学习日志】$IPV4•线路62
吉林卫视,http://111.43.126.240:9003/hls/45/index.m3u8$IPV4•线路63
内蒙古卫视,https://xmlive.zeabur.app/yw/whyd?id=neimenggu$IPV4•线路1
内蒙古卫视,http://112.89.45.22/PLTV/88888973/224/3221225678/10000100000000060000000000332984_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8,0,2574,0,0&accountinfo=qL9TLkIYsZmx/OPSOG6mNAvyKOCScAe4hrX9Vo6puxGXw3qZ5Pmje9vqMpXjLeht0QDDT6IKU9j92Y9VVzXnz1yKE+1kYZFvmxPE4nzwhgNRWqllde8M+W2FitdYPD0p:20200814173311,END&GuardEncType=2$IPV4•线路2
内蒙古卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227585/index.m3u8$IPV4•线路3
内蒙古卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226886/index.m3u8$IPV4•线路4
内蒙古卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226155/index.m3u8$IPV4•线路5
内蒙古卫视,http://111.48.34.138/000000001000PLTV/88888888/224/3221229704/1.m3u8$IPV4•线路6
内蒙古卫视,http://111.48.34.138/000000001000PLTV/88888888/224/3221230039/1.m3u8$IPV4•线路7
内蒙古卫视,http://huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226166/.m3u8$IPV4•线路8
内蒙古卫视,http://hbgslbserv.taipan.jda.bcs.ottcn.com:6060/030000001001/neimenggustv/1.m3u8?channel-id=ystenlive&Contentid=neimenggustv&livemode=1$IPV4•线路9
内蒙古卫视,http://ott.mobaibox.com/PLTV/-/224/3221227557/index.m3u8$IPV4•线路10
内蒙古卫视,http://ott.mobaibox.com/PLTV/-/224/3221225836/index.m3u8$IPV4•线路11
内蒙古卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226517/1.m3u8$IPV4•线路12
内蒙古卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000040/index.m3u8$IPV4•线路13
内蒙古卫视,http://39.134.65.106/PLTV/88888888/224/3221225577/1.m3u8$IPV4•线路14
内蒙古卫视,http://39.134.65.106/PLTV/88888888/224/3221226017/1.m3u8$IPV4•线路15
内蒙古卫视,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225718/1/index.m3u8?fmt=ts2hls$IPV4•线路16
内蒙古卫视,http://cdnzxrrs.gz.chinamobile.com:6060/PLTV/88888888/224/3221225718/10000100000000060000000000146092_0.smil/index.m3u8$IPV4•线路17
内蒙古卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228339/42329883.smil/index.m3u8?fmt=ts2hls$IPV4•线路18
内蒙古卫视,http://play1-qk.nmtv.cn/live/3208526general.m3u8$IPV4•线路19
内蒙古卫视,http://play1-qk.nmtv.cn/3208526general.m3u8$IPV4•线路20
内蒙古卫视,http://play1-qk.nmtv.cn/live/2323general.m3u8$IPV4•线路21
内蒙古卫视,http://play1-qk.nmtv.cn/live/2359general.flv$IPV4•线路22
内蒙古卫视,http://www.wmviv.com/iptv/bc2t.php?id=nmws$IPV4•线路23
内蒙古卫视,http://101.35.240.114:88/live.php?id=内蒙古卫视$IPV4•线路24
内蒙古卫视,http://120.76.248.139/live/bfgd/4200000110.m3u8$IPV4•线路25
内蒙古卫视,http://t.061899.xyz/tl/tl.php?id=nmgws$IPV4•线路26
内蒙古卫视,http://38.75.136.137:98/gslb/dsdqpub/nmgws.m3u8?auth=testpub$IPV4•线路27
内蒙古卫视,http://go.bkpcp.top/mg/nmws$IPV4•线路28
内蒙古卫视,http://119.91.7.169:2026/ysws.php?id=内蒙古卫视$IPV4•线路29
内蒙古卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226685/1.m3u8$IPV4•线路30
内蒙古卫视,http://111.61.236.247:9081/hls/48/index.m3u8$IPV4•线路31
内蒙古卫视,http://183.11.239.36:808/hls/60/index.m3u8$IPV4•线路32
内蒙古卫视,http://cssbyd.imwork.net:8082/hls/44/index.m3u8$IPV4•线路33
内蒙古卫视,http://182.150.23.74:808/hls/37/index.m3u8$IPV4•线路34
内蒙古卫视,http://219.157.60.114:7001/rtp/225.1.4.45:1074$IPV4•线路35
内蒙古卫视,http://112.27.235.94:8000/hls/49/index.m3u8$IPV4•线路36
内蒙古卫视,http://api.kkitv.itv888.cn:8080/hls/t4wf5047i/index.m3u8$IPV4•线路37
内蒙古卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/nmgws.flv$IPV4•线路38
内蒙古卫视,http://111.43.126.240:9003/hls/63/index.m3u8$IPV4•线路39
辽宁卫视,https://xmlive.zeabur.app/yw/whyd?id=lnws$IPV4•线路1
辽宁卫视,http://36.136.38.87:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路2
辽宁卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=lnws$IPV4•线路3
辽宁卫视,http://116.77.239.26:44300/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路4
辽宁卫视,http://111.221.137.152:44330/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路5
辽宁卫视,http://111.29.9.33:6610/000000001000/1000000001000001945/index.m3u8?channel-id=bestzb&Contentid=1000000001000001945&livemode=1&stbId=3$IPV4•线路6
辽宁卫视,http://120.87.4.12:80/PLTV/88888973/224/3221225709/10000100000000060000000000334654_0.smil/01.m3u8?fmt=ts2hls,143,01.m3u8,0,7860,0,0&accountinfo=Wti4h1vlszvIgmJ2Rn+JT30YqhIlb959YafU65xwPQuFI6KpBBcFipVQNWSpm9U4cljBwkAKGt2Lq1W8IgjWjgzcX+uhk0/ut3dCvLMCownUAHDYxIUL0K7wNTp7ksvC:20181110091937,END&GuardEncType=2$IPV4•线路7
辽宁卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226156/index.m3u8$IPV4•线路8
辽宁卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227609/index.m3u8$IPV4•线路9
辽宁卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226689/index.m3u8$IPV4•线路10
辽宁卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226731/index.m3u8$IPV4•线路11
